date,relevance_score,category,rationale,evidence_spans
2025-01-22,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Baron Health Care Fund Q4 2024 Shareholder Letter""]"
2025-01-24,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Intuitive Surgical, Inc. (ISRG) Q4 2024 Earnings Call Transcript"", ""Intuitive Surgical, Inc. (NASDAQ:ISRG) Q4 2024 Earnings Conference Call January 2""]"
2025-01-24,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""uitive Surgical Posts Higher 4Q Profit, Revenue on Continued Procedure Growth"", ""itive Surgical logged higher profit and revenue in the fourth quarter, boosted by a con""]"
2025-01-24,0.06,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Franklin Growth Fund Q4 2024 Commentary""]"
2025-01-24,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Intuitive Announces Fourth Quarter Earnings""]"
2025-01-24,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Dow Jones Falls After Inflation Data; 5 Tech Giants To Buy And Watch""]"
2025-01-24,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Intuitive Surgical Stock Drops After Earnings Beat. Wall Street Is Still Optimistic."", ""Intuitive Surgical Stock Drops After Earnings Beat. Wall Street Is Still Optimistic.""]"
2025-01-24,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Dow Jones Futures: S&P 500 Hits High; New Tesla Model Y Launches In U.S., Europe""]"
2025-01-25,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Stock Market Today: Indexes Close Near Days Lows; Nvidia Ends Winning Streak, Tesla Reverses Lower (Live Coverage)""]"
2025-01-25,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Why Intuitive Surgical Crumbled Despite Its Upbeat Fourth-Quar"", ""Why Intuitive Surgical Crumbled Despite Its Upbeat Fourth-Quar""]"
2025-01-27,0.06,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Stryker: A Cool Name For An Awesome Company, But Is It A Buy Ahead Of Earnings?""]"
2025-01-27,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Intuitive Announces $45 Million Donation to the Intuitive Foundation to Promote Health and Advance Education""]"
2025-01-28,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""NIE: Quarterly Update On An Excellent Equity And Convertible Fund""]"
2025-01-28,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical: The Robot Is Well-Oiled"", ""Intuitive Surgical enjoys a great competitive position in""]"
2025-01-30,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Summers Value Partners Q4 2024 Partner Letter""]"
2025-02-11,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Top Robotics Companies Transforming The Industry In 2025""]"
2025-02-14,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Tracking Jeremy Granthams GMO Capital Portfolio - Q4 2024 Update""]"
2025-02-16,0.44,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""The Ultimate Healthcare Robotics Stock to Buy With $600 Right Now""]"
2025-02-19,0.06,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""BNY Mellon Global Stock Fund Q4 2024 Commentary""]"
2025-02-19,0.44,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Why 2025 is a key year for the surgical robotics market""]"
2025-02-20,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""urgical is Known for Selling $1 Million Surgical Robots. But Heres How it Actually Makes Most"", ""n several versions including the latest da Vinci 5, generates billions of dollars of reven""]"
2025-02-20,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Intuitive Surgical (ISRG) Rose as its Revenue And Earnings Surpassed Street Expectati""]"
2025-02-22,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Stock-Split Watch: Is Intuitive Surgical Next?"", "", one that could be next on the list is Intuitive Surgical (NASDAQ: ISRG), the worlds leading robo""]"
2025-02-25,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical, Inc. (ISRG) Stock Moves -0.13%: What Y"", ""In the latest trading session, Intuitive Surgical, Inc. (ISRG) closed at $591.01, marking""]"
2025-02-25,0.06,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Hartford Healthcare Fund Q4 2024 Commentary""]"
2025-02-26,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Brokers Suggest Investing in Intuitive Surgical (ISRG): Read This Before Placing a Bet"", ""rage brokerage recommendation (ABR) for Intuitive Surgical (ISRG) is equivalent to a Buy. The over""]"
2025-02-26,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Trump Tariff Fears Dent Intuitive Surgical Stock, But Shares Remain In Base"", ""Intuitive Surgical sits in a flat base with a Relative Str""]"
2025-02-26,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""ntech company provided insight into its earnings expectations at its investor day Intuit""]"
2025-02-28,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Under The Microscope: Looking For Opportunity Among Healthcares Underperformers""]"
2025-03-02,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""ese 13 Stocks Can Hold Their Value Amid Tariffs. In this article, we are going to take""]"
2025-03-03,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical : 2024 Intuitive ESG Report""]"
2025-03-04,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical, Inc. (ISRG) Stock Moves -1.08%: What Y"", ""Intuitive Surgical, Inc. (ISRG) closed at $566.98 in the l""]"
2025-03-04,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Astera Labs Appoints Dr. Craig Barratt to Board of Directors""]"
2025-03-05,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Nvidias CEO Said The Robotics Era Is Coming. This Company Looks To Lead It.""]"
2025-03-07,0.06,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""ClearBridge All Cap Growth Strategy Q4 2024 Commentary""]"
2025-03-09,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical: Getting Closed To Its Fair Value"", ""Intuitive Surgical is investing heavily in AI, AR, leading""]"
2025-03-10,0.06,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""2 Top Growth Stocks to Buy Hand Over Fist in the Nasdaq Correction""]"
2025-03-10,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Why Intuitive Surgical Is A Sell Despite Monopoly-Like Busines"", ""Discover why Intuitive Surgicals monopoly-like position is under threat""]"
2025-03-11,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""BMEZ: Recession Fears Making You Sick? Buy This High-Yield Healthcare Fund""]"
2025-03-12,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""al (NasdaqGS:ISRG) Sees 10% Dip Despite Q4 Revenue Surge To US$2 Billion"", ""esults showed impressive growth, with a revenue increase to $2.4 billion and net income""]"
2025-03-12,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Steris Stock Gets Relative Strength Rating Lift""]"
2025-03-13,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""2 Large-Cap Stocks with Solid Fundamentals and 1 to Avoid""]"
2025-03-13,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""3 Unparalleled Growth Stocks Youll Regret Not Buying During the Nasdaq Stock Correction""]"
2025-03-13,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Healthcare Sector Trying To Bounce Back""]"
2025-03-13,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical, Inc. (ISRG) Laps the Stock Market: Her"", ""In the latest trading session, Intuitive Surgical, Inc. (ISRG) closed at $497.20, marking""]"
2025-03-18,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Will ISRG Stock Drop Continue After da Vinci 5 Recall?"", ""Surgical faces a Class 2 recall for its da Vinci 5 system due to a pedal issue. Will this""]"
2025-03-18,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""avlik suggests Boston Scientific (BSX), Intuitive Surgical (ISRG), and Fair Isaac (FICO) as solid""]"
2025-03-18,0.34,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical, Inc. (ISRG): The Best Biotech Stock to"", ""e, we are going to take a look at where Intuitive Surgical, Inc. (NASDAQ:ISRG) stands against othe""]"
2025-03-18,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Prediction: These 2 Stocks Will Outperform the Market Through 2030""]"
2025-03-18,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Is Intuitive Surgical (ISRG) a Buy as Wall Street Analysts Lo"", ""ommendation (ABR), one should invest in Intuitive Surgical (ISRG). It is debatable whether this hi""]"
2025-03-19,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical, Inc. (ISRG) Stock Moves -0.99%: What Y"", ""Intuitive Surgical, Inc. (ISRG) reachead $483.95 at the cl""]"
2025-03-20,0.06,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Invesco Health Care Fund Q4 2024 Commentary""]"
2025-03-20,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical, Inc. (ISRG) Laps the Stock Market: Her"", ""Intuitive Surgical, Inc. (ISRG) concluded the recent tradi""]"
2025-03-21,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Tracking Philippe Laffonts Coatue Management Portfolio - Q4 2024 Update""]"
2025-03-24,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Q4 Earnings Review: Surgical Equipment & C"", ""As the Q4 earnings season comes to a close, it’s""]"
2025-03-25,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Is Intuitive Surgical Stock a Buy?""]"
2025-03-26,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Intuitive Surgical Inc. (ISRG) the High-Valuation Stock to Buy According to Billionaires?"", ""We recently published a list of 10 High-Valuation Stocks to Buy According to Billionaires""]"
2025-03-27,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Winners And Losers Of Q4: Integra LifeSciences (NASDAQ:IART) Vs The Rest Of The Surgical Equipment & Consumables - Specialty Stocks""]"
2025-03-27,0.44,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""ng The Bubblegum And Shoestring Medical Supply Chain""]"
2025-03-27,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""imally invasive care and the pioneer of robotic-assisted surgery, announced the publication of two peer-""]"
2025-03-28,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Prediction: 3 Stocks That Could Be Worth More Than Tesla 10 Years From Now""]"
2025-03-28,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical, Inc. (ISRG) Stock Moves -0.22%: What Y"", ""Intuitive Surgical, Inc. (ISRG) reachead $507.90 at the cl""]"
2025-03-29,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Is Intuitive Surgical (ISRG) The Most Expensive Stock Insider"", ""e, we are going to take a look at where Intuitive Surgical, Inc. (NASDAQ:ISRG) stands against othe""]"
2025-03-31,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""s held by billionaires. Robotics Market Outlook The robotics industry has grown modestl""]"
2025-03-31,0.06,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Want $1 Million in Retirement? 3 Stocks to Buy Now and Hold for Decades.""]"
2025-03-31,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""TransMedics: The Financial Tipping Point That Will Drive Mass Adoption""]"
2025-03-31,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""The MaM Portfolio: 2025 Q1 Update""]"
2025-04-01,0.06,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Impax Global Social Leaders Fund Q4 2024 Commentary""]"
2025-04-02,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""ekly Picks: ⛏️ Barrick Golds Prospects, Intuitive Surgicals Moat, and Tullow Oils Potential Upside"", ""ullow Oil’s base case looks decent, how Intuitive Surgical built a Med-Tech powerhouse, and why Ba""]"
2025-04-02,0.44,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""ting in areas like drug development and digital health. Despite the rosy long-term prospects,""]"
2025-04-02,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""ults.  Netflix estimates a $650 billion revenue opportunity where it does business, and""]"
2025-04-02,0.34,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Is Intuitive Surgical (ISRG) One of the Best Healthcare Stock"", ""e, we are going to take a look at where Intuitive Surgical, Inc. (NASDAQ:ISRG) stands against othe""]"
2025-04-03,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Worried About the Economy? 2 No-Brainer Buys to Shield Your Portfolio.""]"
2025-04-03,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Medical device stocks slide on Trump tariff news""]"
2025-04-04,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""remained unaffected by country-specific tariffs. Oil futures (CL=F, BZ=F) are dropping""]"
2025-04-05,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Healthcare Stocks Fall -- Healthcare Roundup""]"
2025-04-06,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""RG) was a pioneer in minimally invasive robotic-assisted surgery technology, and its leadership in the f""]"
2025-04-08,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical Gets Rating Upgrade. No. 1 In Its Indus"", ""Intuitive Surgical shows improving price performance, earn""]"
2025-04-08,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Trump Tariffs Trigger Bear Market. Investor Focus Shifts Here.""]"
2025-04-09,0.34,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Vertex Pharmaceuticals (NASDAQ: VRTX), Intuitive Surgical (NASDAQ: ISRG), and Shopify (NASDAQ: SH""]"
2025-04-09,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""2 High-Flying Stocks with Exciting Potential and 1 to Ignore""]"
2025-04-09,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical, Inc. (ISRG) Stock Moves -1.29%: What Y"", ""Intuitive Surgical, Inc. (ISRG) closed at $457.63 in the l""]"
2025-04-09,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""These 7 Stocks Are Analyst Favorites For Magnificent Earnings Growth""]"
2025-04-10,0.06,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""These 7 Stocks Are Analyst Favorites For Magnificent Earnings Growth""]"
2025-04-10,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""AI-Powered Service Robots Redefine Hospitality as Industry Innovators Lead the Charge""]"
2025-04-10,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""imally invasive care and the pioneer of robotic-assisted surgery, today announced that the U.S. Food & D""]"
2025-04-10,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""igher than average. The latest trend in earnings estimate revisions could translate into""]"
2025-04-11,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""ntuitive Surgical (NasdaqGS:ISRG) Gains FDA Clearance for Innovative SP SureForm 45 Stapler"", ""(NasdaqGS:ISRG) recently announced the FDA clearance of its SP SureForm 45 stapler for use w""]"
2025-04-12,0.06,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Nasdaq Market Whiplash: 3 Stocks to Buy Hand Over Fist and Hold for Decades""]"
2025-04-12,0.34,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Why Intuitive Surgical (ISRG) Is Among the Best Medical Stocks"", ""e, we are going to take a look at where Intuitive Surgical, Inc. (NASDAQ:ISRG) stands against othe""]"
2025-04-14,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""ISRG secures FDA clearance for the first stapler designed for sing""]"
2025-04-15,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Reports Next Week: Wall Street Expects Earnings Growth"", ""of the two key ingredients for a likely earnings beat in its upcoming report. Get prepar""]"
2025-04-15,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Spotting Winners: Teleflex (NYSE:TFX) And Surgical Equipment & Consumables - Specialty Stocks In Q4""]"
2025-04-15,0.34,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical, Inc. (ISRG) Stock Falls Amid Market Up"", ""Intuitive Surgical, Inc. (ISRG) concluded the recent tradi""]"
2025-04-16,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""ear Up for Intuitive Surgical (ISRG) Q1 Earnings: Wall Street Estimates for Key Metrics""]"
2025-04-16,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Penumbra (PEN) Earnings Expected to Grow: Should You Buy?""]"
2025-04-17,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical, Inc. (ISRG): Among the Innovative Heal""]"
2025-04-17,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""nimally Invasive Care and the Impact of Robotic-Assisted Surgery"", ""imally invasive care and the pioneer of robotic-assisted surgery (RAS), today announced the publication""]"
2025-04-17,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Q4 Earnings Highlights: LeMaitre (NASDAQ:LMAT) Vs The Rest Of The Surgical Equipment & Consumables - Specialty Stocks""]"
2025-04-18,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Is It Worth Investing in Intuitive Surgical (ISRG) Based on Wall Streets Bullish Vi"", ""average brokerage recommendation (ABR), Intuitive Surgical (ISRG) should be added to ones portfoli""]"
2025-04-18,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Prediction: 5 Surefire Stocks That Can Generate Life-Changing Wealth by 2035""]"
2025-04-18,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""ed studies highlighting the benefits of Robotic-Assisted Surgery (RAS), but its stock price saw a modest""]"
2025-04-21,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Earnings To Watch: Intuitive Surgical (ISRG) Rep""]"
2025-04-22,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Tesla kicks off Mag 7 results as earnings season picks up speed""]"
2025-04-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""of tariff impact after upbeat quarterly earnings"", ""g how medical device makers will handle tariffs and whether they expect benefits from f""]"
2025-04-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Q1 CY2025 results beating Wall Street’s revenue expectations, with sales up 19.2% year""]"
2025-04-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""rgical posts Q1 beat, trims 2025 margin outlook; shares fall 7%"", ""gical on Tuesday reported first-quarter earnings that beat Wall Street expectations, but""]"
2025-04-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""tuitive Surgical Dives. The Impact From Tariffs Could Be Material."", ""late Tuesday on worries about potential tariffs. The impact on gross profit margins cou""]"
2025-04-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Intuitive Surgical Plunges After Saying Tariffs Impact Could Be Material"", ""Intuitive Surgical Plunges After Saying Tariffs Impact Could Be Material""]"
2025-04-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""ive Surgical reported higher profit and revenue driven by growth of its da Vinci system""]"
2025-04-23,0.34,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Intuitive Surgical Inc. stock rises Tuesday, still underpe"", ""Intuitive Surgical Inc. stock rises Tuesday, still underpe""]"
2025-04-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Intuitive Surgical, Inc. (ISRG) Q1 Earnings and Revenues Beat Estimates"", ""Intuitive Surgical (ISRG) delivered earnings and revenue surprises of 5.85% and 3.27""]"
2025-04-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Intuitive Announces First Quarter Earnings"", ""imally invasive care and the pioneer of robotic-assisted surgery, today announced financial results for""]"
2025-04-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Intuitive Surgical (ISRG) Q1 Earnings: Taking a Look at Key Metrics Versus Es"", ""Although the revenue and EPS for Intuitive Surgical (ISRG) g""]"
2025-04-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""urgical Lowers 2025 Gross Profit Margin Outlook as Tariffs Weigh"", ""full-year adjusted gross profit margin outlook due to the impa""]"
2025-04-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Intuitive Surgical Inc (ISRG) Q1 2025 Earnings Call Highlights: Strong Revenue Growth"", ""itive Surgical Inc (ISRG) reports a 19% revenue increase and significant procedure grow""]"
2025-04-23,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Dow Jones Futures Jump On Trumps China, Powell Comments; Tesla Rises On Bullish Elon Musk""]"
2025-04-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""of tariff impact after upbeat quarterly earnings (April 22)"", ""tive Surgical said on Tuesday that U.S. tariffs will increasingly weigh on its business""]"
2025-04-23,0.12,Unrelated,General market or unrelated content with no expected near-term effect on intuitive surgical.,"[""Intuitive lowers profit margin forecast due to tariff pressure""]"
2025-04-23,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Q1 2025 Intuitive Surgical Inc Earnings Call"", ""Q1 2025 Intuitive Surgical Inc Earnings Call""]"
2025-04-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""ly As Investors Digest Its Conservative Tariffs-Tied View"", ""the robotic surgery titans conservative outlook.""]"
2025-04-23,0.48,Indirectly Related,Mentions intuitive surgical or sector/peer factors with plausible but weaker near-term impact on intuitive surgical.,"[""Why Intuitive Surgical, Inc. (ISRG) is Among the Best Stocks T"", ""e, we are going to take a look at where Intuitive Surgical, Inc. (NASDAQ:ISRG) stands against othe""]"
2025-04-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Intuitive Surgical Stock Is Surging. Tariffs Could Be Less of a Threat."", ""Surgical robots firm Intuitive Surgical said exports t""]"
2025-04-23,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""ical systems reported higher profit and revenue but warned that tariffs could hurt its""]"
2025-04-24,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""Enphase earnings, bullish Duolingo call, Intuitive Surgi"", ""on Fed Chairman Jerome Powell and China tariffs. Enphase Energy (ENPH) shares sank afte""]"
2025-04-24,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""? After-Hours Earnings: Shares of IBM, Chipotle Mexican Grill""]"
2025-04-24,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""act to additional cost of sales 1.7% of revenue +/- 30 basis points. Says impact of tar""]"
2025-04-24,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move intuitive surgical next week.","[""tuitive Surgicals flagship product, the da Vinci surgical system, has helped it dominate the market and""]"
