date,relevance_score,category,rationale,evidence_spans
2024-11-28,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Thornburg Better World International Fund Q3 2024 Commentary""]"
2024-11-28,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""The race for approval: oral GLP-1R therapies in obesity""]"
2024-11-28,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Janus Henderson Global Life Sciences Fund Q3 2024 Commentary""]"
2024-11-28,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Health Canada approves Novo Nordisk’s Wegovy to cut heart attacks""]"
2024-11-28,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Janus Henderson European Focus Fund Q3 2024 Commentary""]"
2024-11-28,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""The Winners And Losers Of Bidens Plans To Expand Coverage Of Weight-Loss Drugs""]"
2024-11-29,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Why This 1 Growth Stock Could Be a Great Addition to Your Portfolio""]"
2024-11-29,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Harding Loevner Global Equity ADR Q3 2024 Report""]"
2024-11-29,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""reasons to buy its stock.  In the third quarter, normalized diluted earnings per share""]"
2024-11-29,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Janus Henderson Responsible International Dividend Fund Q3 2024 Commentary""]"
2024-11-29,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Janus Henderson Global Life Sciences Diversified ADR Managed Account Q3 2024 Commentary""]"
2024-12-01,0.34,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Novo Nordisk A/S (NVO): A Bull Case Theory"", ""We came across a bullish thesis on Novo Nordisk A/S (NVO) on Long-Term Pick’s Substack""]"
2024-12-01,0.48,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Why Novo Nordisk A/S (NVO) Is the Best ADR Stock to Inve"", ""e, we are going to take a look at where Novo Nordisk A/S (NYSE:NVO) stands against the other""]"
2024-12-02,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""4-Factor Dividend Growth Portfolio: FY3 Starts Out With A Gain But Slower Than Prior Years""]"
2024-12-02,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Novo Nordisk A/S - share repurchase programme"", ""November 2024, Novo Nordisk initiated a share repurchase programme in accordance with Article 5""]"
2024-12-02,0.48,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Why Is Novo Nordisk A/S (NVO) Among Louis Navellier’s Top S"", ""e, we are going to take a look at where Novo Nordisk A/S (NYSE:NVO) stands against Louis Nav""]"
2024-12-03,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Four oral GLP-1R products in Phase III trials as race intensifies""]"
2024-12-03,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""ive-Novo Nordisk India execs urge early Wegovy launch as weight-loss rival looms"", ""launch of its popular weight-loss drug Wegovy over fears of falling behind rival Eli""]"
2024-12-03,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Harbor Capital Appreciation Fund Q3 2024 Commentary""]"
2024-12-03,0.48,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Novo Nordisk (NVO) Among the Most Profitable Pharmac"", ""e, we are going to take a look at where Novo Nordisk A/S (NYSE:NVO) stands against the other""]"
2024-12-03,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Harding Loevner Global Developed Markets Equity Q3 2024 Report""]"
2024-12-03,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""HIBISCUS phase 2 data evaluating the safety profile and""]"
2024-12-03,0.48,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Defiance Launches NVOX, the First 2X Leveraged Single-Stock E"", ""NVOX Targets 200% Daily Long Exposure to No""]"
2024-12-04,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Tracking Terry Smiths Fundsmith 13F Portfolio - Q3 2024 Update""]"
2024-12-04,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Thornburg International Growth Fund Q3 2024 Commentary""]"
2024-12-04,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""he artificial intelligence industry and Ozempic-maker Novo Nordisk in the closing weeks""]"
2024-12-04,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Novavax to sell Czech manufacturing unit to Novo Nordisk for $200 million"", ""avax said on Wednesday it will sell its manufacturing facility in the Czech Republic to Wegov""]"
2024-12-04,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""BNY Mellon Appreciation Fund, Inc. Q3 2024 Commentary""]"
2024-12-04,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Novavax sells Czech plant to Novo; Relay licenses out a cancer drug""]"
2024-12-04,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Eli Lilly Just Got a Bundle of Good News: Time to"", ""The bears might point out that Eli Lillys shares still look too expensive: The c""]"
2024-12-04,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Wall Street Lunch: UnitedHealthcare Executive Gunned Down In New York""]"
2024-12-04,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Update: Eli Lilly Says its Zepbound Showed 47% Greater Re""]"
2024-12-04,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Eli Lilly says Zepbound superior to Wegovy in head-to-head trial"", ""efficacy over Novo Nordisk (NYSE:NVO)s Wegovy (semaglutide) in the phase 3b SURMOUNT-""]"
2024-12-04,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Novo Nordisk A/S face challenges in the obesity market despite promising data. Click fo""]"
2024-12-04,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Zepbound tops Wegovy for weight loss in Eli Lilly study"", ""d helped patients shed more pounds than Wegovy from rival Novo Nordisk.  Lilly said pa""]"
2024-12-04,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Eli Lilly’s Weight-Loss Drug Zepbound More Effect"", ""On average, Zepbound led to a superior weight loss of 20.2%""]"
2024-12-04,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Eli Lillys Zepbound Beats Novo Nordisks Wegovy In"", ""Eli Lilly said Wednesday that its obesity drug Ze""]"
2024-12-05,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Eli Lillys Zepbound Tops Novo Nordisks Wegovy in"", ""Eli Lillys popular weight-loss drug Zepbound outp""]"
2024-12-05,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Eli Lillys Weight-Loss Breakthrough: Zepbound Cru"", ""Groundbreaking results show Zepbound outperforms Wegovy, revolutionizing obe""]"
2024-12-05,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Eli Lilly stock pops: Wegovy beats Novo Nordisk rival drug in study"", ""val Novo Nordisks (NVO) competing drug, Wegovy. Yahoo Finance Reporter Akiko Fujita br""]"
2024-12-05,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Eli Lilly said Wednesday its obesity drug Zepbound spurred more weight loss""]"
2024-12-05,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Lilly’s Zepbound wins the weight loss duel with Novo’s W"", ""II trial showed that participants using Zepbound saw 47% greater relative weight loss co""]"
2024-12-05,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Harbor Long-Term Growers ETF Q3 2024 Commentary""]"
2024-12-05,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""LLYs Zepbound Outshines NVOs Wegovy in Head-to-Head O"", ""LLYs obesity drug, Zepbound, shows an average weight loss of 20.2%,""]"
2024-12-05,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Denmark raises 2025 GDP outlook, benefits from Novo Nordisks growth"", ""Denmark has again raised its outlook for economic growth, fuelled by the exp""]"
2024-12-05,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""he Weight-Loss Battle That Could Rattle Eli Lillys $100 Billion Market"", ""An age-old battle in pharmaceuticals could further rattle Eli Lilly stock an""]"
2024-12-05,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Tracking Chase Colemans Tiger Global Portfolio - Q3 2024 Update""]"
2024-12-06,0.48,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Novo Nordisk (NVO) Stock Moves -0.14%: What You Shou"", ""The latest trading day saw Novo Nordisk (NVO) settling at $108.82, representing""]"
2024-12-06,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Novavax to Sell Czech Manufacturing Plant to Novo Nordisk for $200M""]"
2024-12-06,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Eli Lilly to Invest $3B in Wisconsin Plant to Mee""]"
2024-12-06,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Columbia Overseas Value Fund Q3 2024 Commentary""]"
2024-12-07,0.34,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""why they picked Eli Lilly (NYSE: LLY), Novo Nordisk (NYSE: NVO), and Vertex Pharmaceuticals""]"
2024-12-07,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Could Eli Lilly Beat Rivals in the Billion-Dollar Weigh"", ""Eli Lilly (NYSE: LLY) has produced a wide variety""]"
2024-12-07,0.48,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""s for Berkshire Hathaway, Exxon Mobil & Novo Nordisk"", ""K.B), Exxon Mobil Corporation (XOM) and Novo Nordisk A/S (NVO), as well as a micro-cap stock""]"
2024-12-07,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""The European Commission approves the acquisition of Catalent by Novo Holdings and the re"", ""Today, the European Commission approved Novo Holdings A/S’ acquisition of Catalent, Inc. (Cat""]"
2024-12-07,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Novo Holdings $16.5 billion Catalent buy wins EU anti"", ""BRUSSELS (Reuters) -Novo Holdings on Friday gained unconditional EU antit""]"
2024-12-08,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""BNY Mellon Global Stock Fund Q3 2024 Commentary""]"
2024-12-09,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""The Zacks Analyst Blog Eli Lilly, Novo Nordisks  Amgen and Viking Therap"", ""Eli Lilly, Novo Nordisks Amgen and Viking Therape""]"
2024-12-09,0.48,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Blog Berkshire Hathaway,  Exxon Mobil, Novo Nordisk and Universal Health Realty Income Trus"", ""Berkshire Hathaway, Exxon Mobil, Novo Nordisk and Universal Health Realty Income Trus""]"
2024-12-09,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""ne of Eli Lillys (NYSE: LLY) late-stage clinical trials, the cardiometabolic medicine juggerna""]"
2024-12-09,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""BNY Mellon International Stock Fund Q3 2024 Commentary""]"
2024-12-09,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""New to Investing? This 1 Medical Stock Could Be the Perfect Starting Point""]"
2024-12-09,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Novo Nordisk A/S - share repurchase programme"", ""November 2024, Novo Nordisk initiated a share repurchase programme in accordance with Article 5""]"
2024-12-09,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""BNY Mellon Worldwide Growth Fund, Inc. Q3 2024 Commentary""]"
2024-12-10,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Warning: This Skyrocketing Stock Has a Hidden Risk""]"
2024-12-10,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Skye Bioscience: Nimacimab Targets Safer Weight Loss, Speculative Buy""]"
2024-12-10,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""BNY Mellon Concentrated International ETF Q3 2024 Commentary""]"
2024-12-10,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""k Just Got One Step Closer to Resolving Wegovy Supply Issue"", ""ed buyout of contract drug manufacturer Catalent won’t raise competition concerns, the E""]"
2024-12-10,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""VXUS: 51 Countries Against 1""]"
2024-12-11,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Allspring International Equity Fund Q3 2024 Commentary""]"
2024-12-11,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Allspring Premier Large Company Growth Fund Q3 2024 Commentary""]"
2024-12-11,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""GLP-1 compounding is still in limbo. Will the FDA leave i"", ""as yet to make a decision about keeping tirzepatide on or off of its shortage list — lettin""]"
2024-12-11,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Ro partners with Eli Lilly to expand access to Zepbound vials"", ""Ro launches access to Eli Lillys single-dose vials of GLP-1 Zepbound.""]"
2024-12-11,0.48,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Novo Nordisk: Just The Right Price (Rating Upgrade)"", ""Market multiples for Novo Nordisk are also attractive now, especially wit""]"
2024-12-12,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""iences Fund recently released its third quarter 2024 investor letter. A copy of the let""]"
2024-12-12,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Telehealth Firm Ro Partners With Eli Lilly to Boos"", ""Telehealth firm Ro has partnered with Eli Lilly An""]"
2024-12-12,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""s positive opinion for an update of the Ozempic® label to reflect risk reduction of kid"", ""a positive opinion for an update of the Ozempic® (once-weekly subcutaneous semaglutide)""]"
2024-12-12,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Pioneer Fund Q3 2024 Performance Analysis And Market Commentary""]"
2024-12-12,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Harbor International Compounders ETF Q3 2024 Commentary""]"
2024-12-12,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Harbor Diversified International All Cap Fund Q3 2024 Commentary""]"
2024-12-13,0.06,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""American Century Focused International Growth Fund Q3 2024 Commentary""]"
2024-12-13,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""American Century Focused Global Growth Fund Q3 2024 Commentary""]"
2024-12-13,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""American Century Growth Fund Q3 2024 Commentary""]"
2024-12-13,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""NVO Gets Positive CHMP Opinion in EU for Ozempic Expanded Use in CKD"", ""Novo Nordisks diabetes drug, Ozempic, receives positive CHMP o""]"
2024-12-13,0.34,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"["": AMZN), Carnival Corp (NYSE: CCL), and Novo Nordisk (NYSE: NVO) are among the best stocks y""]"
2024-12-13,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Novo Nordisks CagriSema May Trump Lillys Zepbound - Buy This Di"", ""NVOs CagriSema target of up to 25% in long-term weight""]"
2024-12-13,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Ozempic Works on Kidney Disease, Regulator Says"", ""Novo Nordisks Ozempic will become the first and only GLP-1 dr""]"
2024-12-14,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Novo Nordisk A/S: The acquisition of Catalent by Novo Holdings, and the r"", ""ng conditions relating to the review of Novo Holdings A/S’s pending acquisition of Catalent,""]"
2024-12-14,0.48,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Novo Nordisk (NVO) Stock Moves -1.53%: What You Shou"", ""Novo Nordisk (NVO) closed at $106.95 in the latest t""]"
2024-12-14,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Novo Nordisks Ozempic reportedly linked to vision loss in new"", ""ovo Nordisks (NVO) GLP weight-loss drug Ozempic has reportedly been linked to a rare fo""]"
2024-12-14,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Ozempic Link to Rare Vision Loss Risk Confirmed"", ""-- Novo Nordisk A/S’s blockbuster shot Ozempic was linked to an increased risk of a ra""]"
2024-12-15,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Regulatory conditions on Novo Holdings $16.5 billion Catalent deal fulfilled,"", ""Novo Holdings in February agreed to buy Catalent to b""]"
2024-12-15,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Nvidia, GM, Walmart, Palantir, Tesla, Meta, and others battle this Yahoo Finance awards season""]"
2024-12-15,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""ers have also been butting heads in the GLP-1 weight loss space.  Eli Lillys Zepbound""]"
2024-12-15,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Pioneer International Equity Fund Q3 2024 Performance And Market Commentary""]"
2024-12-16,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Altimmune 2025: Redefining Obesity And MASH Treatment""]"
2024-12-16,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Nordisk invests DKK 8.5 billion in new production facility in Odense, Denmark"", ""sh kroner to establish a completely new production facility in Odense, Denmark. The investment mark""]"
2024-12-16,0.48,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Novo Nordisk to invest $1.2 billion in new plant in"", ""Danish drugmaker Novo Nordisk will invest 8.5 billion crowns ($1.20 b""]"
2024-12-16,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""ts hugely popular weight-loss injection Wegovy, bought the 200-acre site in July, sayi""]"
2024-12-16,0.48,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""le to prepare for potential TikTok ban. Novo Nordisk to park $1.2B in new plant in Denmark.""]"
2024-12-16,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""American Century International Growth Fund Q3 2024 Commentary""]"
2024-12-16,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""American Century Sustainable Equity Fund Q3 2024 Commentary""]"
2024-12-16,0.48,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Over Weight-Loss Drugs: Can Eli Lilly, Novo Nordisk Defend Their Turf?"", ""tion and stoked shares of Eli Lilly and Novo Nordisk. But others are coming.""]"
2024-12-16,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Are You a Growth Investor? This 1 Stock Could Be the Perfect Pick""]"
2024-12-16,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""The FDA is slated to reveal whether Eli Lilly’s supply of its obesity drug Zepbound c""]"
2024-12-17,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Novo Nordisk (NVO) To Diversify Revenue Streams With $1.2bn Investment In Denma"", ""of $1.2 billion aimed at building a new production facility in Odense, Denmark. The scheme will be""]"
2024-12-17,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Top Midday Stories: Honeywell Mulls Separation of Aerospace Business; Starbucks Expands Parental Leave for US Store Workers""]"
2024-12-17,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Novo’s New Deal May End Wegovy Shortages. It Could Reshape the Pharma Industry Along the Way.""]"
2024-12-17,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Harbor International Core Fund Q3 2024 Commentary""]"
2024-12-17,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""he midst of a rapid hiring spree at its manufacturing hub, just half a mile away, finding sta""]"
2024-12-17,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Harbor International Fund Q3 2024 Commentary""]"
2024-12-17,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Hartford International Growth Fund Q3 2024 Commentary""]"
2024-12-17,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""r weight loss stocks. The Revolution in Obesity Treatment: Opportunities and Challenges""]"
2024-12-17,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""SCHY Vs. IGRO: Comparing Two Top Low P/E International Dividend Growth ETFs""]"
2024-12-17,0.48,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""NVO to Invest $1.2B in New Rare Disease Dru"", ""Novo Nordisk is set to invest $1.2 billion for a new""]"
2024-12-17,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""Eli Lilly: A Rare Buying Opportunity"", ""Eli Lillys key products, Mounjaro and Zepbound, d""]"
2024-12-18,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""en officials recently proposed allowing Medicare to start covering GLP-1 medications to""]"
2024-12-18,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""The acquisition of Catalent by Novo Holdings, and the r"", ""024 — Today, Novo Nordisk completed its acquisition of three manufacturing sites from Novo""]"
2024-12-18,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Ozempic Dethroned? A Head-to-Head Study Confirm"", ""top weight loss drug, chances are that Ozempic is the name that first comes to mind.""]"
2024-12-18,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Alger International Opportunities Fund Q3 2024 Commentary""]"
2024-12-18,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Construction has already begun on the Ozempic-producer’s new Danish production facili""]"
2024-12-19,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""The Gabelli International Growth Fund Q3 2024 Commentary""]"
2024-12-19,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""The Gabelli Global Growth Fund Q3 2024 Commentary""]"
2024-12-19,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""This Is Huge News for Eli Lilly Investors"", ""Eli Lilly just gave investors several reasons to""]"
2024-12-19,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Merck Enters Obesity Space, Buys Rights to Hansohs Oral GLP-1 Drug""]"
2024-12-19,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Viking Therapeutics: Competition Fears Are Exaggerated""]"
2024-12-19,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""NVO) Fell as its Weight Loss Drug Faced Supply Constraints"", ""“Hardman Johnston Global Equity” third quarter 2024, investor letter. A copy of the le""]"
2024-12-19,0.34,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""s: Bristol Myers Squibb (NYSE: BMY) and Novo Nordisk (NYSE: NVO).  If you have $250 to spare""]"
2024-12-20,0.44,Indirectly Related,Mentions novo nordisk or sector/peer factors with plausible but weaker near-term impact on novo nordisk.,"[""idded Thursday after the FDA determined Eli Lillys tirzepatide — which sells as a weight-""]"
2024-12-20,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Novo Is Ready to Ramp Up GLP-1 Manufacturing Following $11B Factory De"", ""ater and greater lengths to speed their GLP-1 output, as they battle each other and t""]"
2024-12-20,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""Eli Lilly expand sales of their popular diabetes and weight-loss drugs, cheaper copies o""]"
2024-12-20,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Impax Global Social Leaders Fund Q3 2024 Commentary""]"
2024-12-20,0.12,Unrelated,General market or unrelated content with no expected near-term effect on novo nordisk.,"[""Novo’s next-gen obesity drug misses expectations in closely watched trial""]"
2024-12-20,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move novo nordisk next week.","[""ashes More Than 20% After Disappointing Obesity Drug Data. Eli Lilly Shares Soar."", ""giant, known for its blockbuster drugs Ozempic and Wegovy, posted disappointing clinic""]"
