date,relevance_score,category,rationale,evidence_spans
2025-02-24,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""tt Declares 405th Consecutive Quarterly Dividend"", ""bbott today declared a quarterly common dividend of 59 cents per share.This marks the 40""]"
2025-02-27,0.06,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""My Best Dividend Aristocrats For March 2025""]"
2025-02-27,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Dividend Stocks Are Dangerous. Where to Find Safety and Yield Now.""]"
2025-02-27,0.06,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""2025 Dividend Kings - Off To A Strong Start""]"
2025-03-05,0.06,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""The Dividend Aristocrats Ranked By Quality Scores: March 2025""]"
2025-03-05,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""sday hinged on their exposure to trade. Tariff news slammed healthcare companies that""]"
2025-03-06,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott (ABT) Gains But Lags Market: What You Should Know""]"
2025-03-07,0.06,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""2 Dependable Dividend Stocks That Can Pay You for Life""]"
2025-03-07,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Strong Earnings Lift Abbott Laboratories Shares"", ""any Abbott Laboratories (ABT) increases sales, earnings around the globe.""]"
2025-03-08,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Estimating The Fair Value Of Abbott Laboratories (NYSE:ABT"", ""sh Flow to Equity, Abbott Laboratories fair value estimate is US$151 With US$137..""]"
2025-03-10,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""3 Reasons to Avoid ABT and 1 Stock to Buy Instead"", ""Abbott Laboratories’s 16.6% return over the pa""]"
2025-03-12,0.44,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""placement potential and strong dividend growth.""]"
2025-03-12,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""Heres Why We Think Abbott Laboratories (NYSE:ABT) Might Deserve Y""]"
2025-03-12,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Fidelity Select Health Care Portfolio Q4 2024 Review""]"
2025-03-13,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Merck and 8 More Healthcare Stocks for Nervous Dividend Investors""]"
2025-03-13,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott (ABT) Stock Sinks As Market Gains: Heres Why""]"
2025-03-14,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories (NYSE:ABT) stands against other best healthcare stocks for lon""]"
2025-03-14,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""Abbott (ABT) Stock Moves -0.3%: What You Shoul"", ""Abbott (ABT) reachead $129.89 at the closing o""]"
2025-03-15,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""Abbott Says CEO Robert B. Fords 2024 Compensat"", ""Abbott Laboratories: * ABBOTT SAYS CEO ROBERT""]"
2025-03-15,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""r fell Friday after a judge ruled a new trial could be heard involving a case on thei""]"
2025-03-15,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott, Mead Johnson Face Retrial of Case Over Infant Formula"", ""Abbott Laboratories (ABT) is facing a retrial of a case, alleging its formula milk wa""]"
2025-03-15,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""kitt Fall on News of New Infant Formula Trial"", ""lc shares fell as a judge ordered a new trial after rejecting a verdict that had clea""]"
2025-03-15,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""US Equities Markets End Higher Friday Amid Expectations US Government Can Avoid Shutdown""]"
2025-03-15,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Top Midday Decliners""]"
2025-03-15,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""S&P 500 Gains and Losses Today: Index Bounces Off Lows as Government Shutdown Concerns Ease""]"
2025-03-15,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""kitt See Stocks Slide as Judge Allows Retrial"", ""ks decline Friday after a judge ruled plaintiffs could pursue a new trial against""]"
2025-03-15,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories (NYSE:ABT) stands against other Friday’s worst performing stoc""]"
2025-03-15,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Citi sees overturned verdict in state case as incrementally negative"", ""mula case has overturned the October 31 verdict, which was in favor of Reckitt Benckise""]"
2025-03-15,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""AstraZeneca Stock Scores RS Rating Upgrade""]"
2025-03-16,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories medical device business is executing well, with double""]"
2025-03-17,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories Gains 12.7% in a Year: Whats Driving the St""]"
2025-03-17,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""Abbott Laboratories Insiders Sell US$3.3m Of S"", ""In the last year, many Abbott Laboratories ( NYSE:ABT ) insiders sold""]"
2025-03-17,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Discover why ABT stock is a buy with a price target of $145-$160.""]"
2025-03-18,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""kitt’s Mead Johnson, Abbott to face new trial in US infant-formula case"", ""Reckitt described the re-opening of the trial as being “at complete odds with the law""]"
2025-03-18,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""be added to ones portfolio. Wall Street analysts overly optimistic recommendations cast""]"
2025-03-19,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""betes Stocks to Buy According to Billionaires"", ""betes Stocks To Buy According to Billionaires. In this article, we are going to ta""]"
2025-03-19,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""RFK Jr.’s Next Targets Are Companies Making Baby Formula""]"
2025-03-20,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Defensive Stocks For Unpredictable Trump Policy""]"
2025-03-20,0.06,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Invesco Health Care Fund Q4 2024 Commentary""]"
2025-03-20,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott (ABT) Gains But Lags Market: What You Should Know""]"
2025-03-21,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""Returns At Abbott Laboratories (NYSE:ABT) Are On The Way""]"
2025-03-21,0.06,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""2025 Dividend Kings: Strong Run Continues""]"
2025-03-24,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""sses These 10 Stocks & Says US Faces Unfairly High Tariffs Abroad. In this article""]"
2025-03-24,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Initiates New Intravascular Lithotripsy Clinical Trial to Improve Outcomes in Patients with Co"", ""the U.S. Food and Drug Administration (FDA) has approved an investigational device""]"
2025-03-24,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Watch These 5 AI-Powered Healthcare Bigwigs for Portfoli"", ""Five AI-powered stocks have strong revenues and""]"
2025-03-25,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""Abbott (ABT) Increases Yet Falls Behind Market"", ""Abbott (ABT) reachead $127.21 at the closing o""]"
2025-03-25,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories (NYSE:ABT) Receives FDA Approval For Coronary IVL System Trial"", ""has caught investor attention with the FDA’s approval of an Investigational Device""]"
2025-03-25,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""ABT Stock to Gain From FDA IDE Approval for Its Coronary"", ""Abbotts Coronary IVL System wins FDA IDE nod, offering a potential new treat""]"
2025-03-25,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott gets FDA nod to begin IVL trial after rivals buy""]"
2025-03-26,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Hosts Conference Call for First-Quarter Earnings""]"
2025-03-26,0.06,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""2 Dividend Stocks Defying the Market Dip to Buy for a Lifetime of Passive Income""]"
2025-03-26,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories (NYSE:ABT) stands against other top 10 stock picks of Diamond""]"
2025-03-27,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories (ABT): Among Dividend Zombies to Invest in"", ""We recently published a list of 15 Dividend Zombies to Invest in. In this article,""]"
2025-03-27,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Receives CE Mark for its Volt™ Pulsed Field Ablation Sys"", ""E: ABT) today announced it has received CE Mark in Europe for the Volt™ PFA System to t""]"
2025-03-27,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Receives CE Mark For Its Volt(TM) Pulsed Field Ablation"", ""Abbott Laboratories: * ABBOTT RECEIVES CE MARK FOR ITS VOLT™ PULSED FIELDABLATIONSYSTE""]"
2025-03-28,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""(ABT) the Best S&P 500 Stock to Buy for Dividend Growth?"", ""f the 10 Best S&P 500 Stocks to Buy for Dividend Growth. In this article, we are going t""]"
2025-03-28,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""bbott Laboratories (NYSE:ABT) five-year earnings growth trails the 13% YoY shareholder r"", ""or many years, youd hope to be making a profit. Better yet, youd like to see the share""]"
2025-03-28,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott snags early CE mark for Volt PFA device""]"
2025-03-28,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""st of 10 Stocks Jump, Defy Market Uncertainties on Thursday. In this article, we a""]"
2025-03-28,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""week, thanks to news from Europe.  The CE mark is an affirmation by a products manufac""]"
2025-03-28,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""S&P 500 Gains and Losses Today: GM Stock Tumbles After Trump Declares Auto Tariffs""]"
2025-03-28,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Equity Markets On Track to Close Lower Following Trumps Auto Tariffs""]"
2025-03-29,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Todays Research Daily features new research reports on 12 m""]"
2025-03-29,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""or starters, it offers an above-average dividend yield of 1.9% (the S&P 500 average is 1""]"
2025-03-31,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""GE HealthCares Latest Product Launch to Boost Cardiology Care""]"
2025-03-31,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""The Zacks Analyst Blog Highlights McDonalds, Abbott Labor"", ""ND Technology are part of the Zacks top Analyst Blog.""]"
2025-03-31,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""king Data Reinforce Benefits of Abbotts TriClip™ for People With Leaky Tricuspid Heart"", ""king data from its TRILUMINATE™ Pivotal trial that show the TriClip™ transcatheter ed""]"
2025-04-01,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""ABT Stock to Gain From Early CE Mark Approval of Volt PF"", ""Abbott achieves early CE Mark approval for the Volt PFA system.""]"
2025-04-01,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""ABT Stock Gains Following the Positive TRILUMINATE Tr"", ""t presents positive TRILUMINATE Pivotal trial data, which demonstrates TriClip system""]"
2025-04-01,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""Abbott (ABT) Outperforms Broader Market: What"", ""In the latest trading session, Abbott (ABT) closed at $132.65, marking a +1.4""]"
2025-04-01,0.06,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Best Dividend Aristocrats For April 2025""]"
2025-04-02,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""outcomes from its TRILUMINATE™ Pivotal trial for the TriClip™ system, showcasing sig""]"
2025-04-03,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""nies Abbotts Summary Judgment Motion In Patent Infringement Case: A Lesson In Joinder"", ""tories motion for summary judgment in a patent infringement case...""]"
2025-04-04,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""​RxSight: Navigating Market Headwinds Amid Intensifying Competition (Downgrade)""]"
2025-04-04,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Global Expansion in EPD and Innovations Support Abbott S"", ""s continues to benefit from the growing sales of its flagship, sensor-based continuou""]"
2025-04-04,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""Abbott (ABT) Stock Moves -0.23%: What You Shou"", ""The latest trading day saw Abbott (ABT) settling at $131.63, representing""]"
2025-04-04,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories (NYSE:ABT) Vs Other Medical Devices & Supplies - Diversified Stocks"", ""eers as we unravel the now-completed Q4 medical devices & supplies - diversified earnings seas""]"
2025-04-04,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""Reasons to Add ABT Stock to Your Portfolio Right Now"", ""Investors feel optimistic about Abbotts robust strength in the EPD, Diabetes a""]"
2025-04-04,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""The Dow Needs a Refresh. These Stocks Could Make It Sing.""]"
2025-04-04,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Is Abbott (ABT) a Buy as Wall Street Analysts Look Optimistic?"", ""metric is effective because Wall Street analysts recommendations tend to be overly opti""]"
2025-04-05,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""Will Weakness in Abbott Laboratories (NYSE:ABT) Stock Prove Tem"", ""is hard to get excited after looking at Abbott Laboratories (NYSE:ABT) recent performa""]"
2025-04-05,0.06,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""The Dow Needs A Refresh. These New Members Could Make It Sing.""]"
2025-04-06,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""ott Laboratories (ABT): One of the Best Dividend Kings to Buy for Safe Dividend Growth"", ""ecently published a list of the 12 Best Dividend Kings to Buy For Safe Dividend Growth.""]"
2025-04-07,0.06,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""5 Defensive Stocks to Buy for a Safe Portfolio Amid Tariff-Led Mayhem""]"
2025-04-08,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""The Zacks Analyst Blog Highlights Molson Coors, CenterPoi"", ""and HCA Healthcare are included in this Analyst Blog.""]"
2025-04-08,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Is Abbott Laboratories (ABT) the Most Profitable Dividend Stock to Buy Now?"", ""recently published a list of the 8 Most Profitable Dividend Stocks to Buy Now. In this""]"
2025-04-09,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""s lost 5.9% over the past week but have profited from longer-term gains""]"
2025-04-09,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""ICUI Stock Gains Following Latest FDA Approvals for Precision IV Pumps""]"
2025-04-09,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott (ABT) Earnings Expected to Grow: Should You Buy?"", ""of the two key ingredients for a likely earnings beat in its upcoming report. Get prepar""]"
2025-04-09,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""TriSalus Life Sciences, Inc. (TLSI) Soars 6.6%: Is Further Upside Left in the Stock?""]"
2025-04-10,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Dexcom Surges After FDA Clears Its Next-Generation Diabetes Device""]"
2025-04-10,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Abbotts Q1 Earnings Coming Up, Medical Devices Arm in Focus""]"
2025-04-10,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Heres Why You Should Add Cencora Stock to Your Portfolio Now""]"
2025-04-10,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Astronics and Boston Beer have been highlighted as Zacks Bull and Bear of the Day""]"
2025-04-10,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Will Trump Tariffs Make or Break Healthcare Space? 3 Stoc"", ""Investors looking to maintain exposure to healthcare can invest""]"
2025-04-10,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""Abbott Laboratories stock rises Wednesday, sti"", ""Abbott Laboratories stock rises Wednesday, sti""]"
2025-04-11,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Seeking Clues to Abbott (ABT) Q1 Earnings? A Peek Into Wall Street Projections fo"", ""l Streets top -and-bottom-line estimate forecasts for Abbott (ABT), delve into some of i""]"
2025-04-11,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""Abbott (ABT) Stock Moves -2%: What You Should"", ""Abbott (ABT) closed at $124.50 in the latest t""]"
2025-04-12,0.06,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Dividend Champion, Contender, And Challenger Highlights: Week Of April 13""]"
2025-04-13,0.06,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Wall Street Week Ahead""]"
2025-04-13,0.48,Indirectly Related,Mentions abbott or sector/peer factors with plausible but weaker near-term impact on abbott.,"[""What Is Abbott Laboratoriess (NYSE:ABT) Share Price Do"", ""to take a look at the well-established Abbott Laboratories ( NYSE:ABT ). The companys""]"
2025-04-14,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""BAX Stock Declines Despite Latest Product Launch Boosting Patient Care""]"
2025-04-15,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""The Zacks Analyst Blog Abbott, Taiwan Semiconductor, Amer"", ""Abbott, Taiwan Semiconductor, American Express, Man""]"
2025-04-15,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories (ABT) Q1 Earnings: What To Expect"", ""oratories (NYSE:ABT) will be announcing earnings results tomorrow before the bell. Here’""]"
2025-04-15,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""yniec talks about a new strategy for Q1 earnings season, including impacts of the tariff""]"
2025-04-15,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Badger Meter Gears Up to Report Q1 Earnings: Whats in the Offing?""]"
2025-04-15,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""m Abbott Laboratories Stock Ahead Of Q1 Earnings"", ""YSE:ABT) will release its first-quarter earnings results before the opening bell on Wedn""]"
2025-04-16,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories (NYSE:ABT) stands against other stocks that Jim Cramer discuss""]"
2025-04-16,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Financial stocks dominate earnings slate""]"
2025-04-16,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott beats quarterly profit estimate on strong medical device deman"", ""Wall Street estimates for first-quarter profit on Wednesday, buoyed by strong demand f""]"
2025-04-16,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Labs 1Q Profit Jumps on Gains in Nutrition, Medical De"", ""y Dean Seal Abbott Labs recorded higher earnings and revenue in the first quarter as str""]"
2025-04-16,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories (ABT) Q1 2025 Earnings Call Transcript"", ""Abbott Laboratories (NYSE:ABT) Q1 2025 Earnings Conference Call April 16, 2025 9:00 AM""]"
2025-04-16,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""er 2025 Results and Reaffirms Full-Year Guidance""]"
2025-04-16,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Robust Specialty Diagnostics Segment Likely to Aid TMOs Q1 Earnings""]"
2025-04-16,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott: Q1 Earnings Snapshot"", ""ectations. The average estimate of nine analysts surveyed by Zacks Investment Research""]"
2025-04-16,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories (NYSE:ABT) Posts Q1 Sales In Line With Estimates"", ""boratories (NYSE:ABT) met Wall Street’s revenue expectations in Q1 CY2025, with sales u""]"
2025-04-16,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott backs profit forecast, to invest $500 million in US"", ""Medical device maker Abbott Laboratories maintained it""]"
2025-04-16,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Wall Street Lunch: Retail Sales Defy Expectations Amid Consumer Confidence Distress""]"
2025-04-16,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Labs Bracing for Tariffs as Profits Rise -- Update"", ""By Dean Seal Abbott Labs boosted its earnings in the first quarter and hinted that it""]"
2025-04-16,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott maintains profit forecast, plans new US inv"", ""Abbott Laboratories maintained its annual profit forecast on We""]"
2025-04-16,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Hims & Hers Stock Gains 5.8% in 3 Months: Heres How to Play it""]"
2025-04-16,0.12,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Top Midday Stories: Nvidia, AMD Flag Looming Charges Tied to China Export Licenses; ASML Shares Fall on Sales Miss, Downbeat Guidance""]"
2025-04-16,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Labs Forecasts Tariff Impact of a ‘Few Hundred Millio"", ""Abbott Laboratories forecasts an impact of a few hundred million dol""]"
2025-04-16,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Labs sees tariffs costing ‘a few hundred million dollars"", ""Abbott Labs sees tariffs costing ‘a few hundred million dollars""]"
2025-04-16,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories stock pops on earnings beat"", ""Abbott Laboratories (ABT) stock is gaining after the healthcare tech company r""]"
2025-04-16,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Laboratories Maintains 2025 Outlook as First-Quarter Ear"", ""boratories (ABT) affirmed its full-year outlook on Wednesday as the healthcare company""]"
2025-04-16,0.06,Unrelated,General market or unrelated content with no expected near-term effect on abbott.,"[""Pre-Markets Open in The Red""]"
2025-04-16,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""bott expects a ‘few hundred million’ in tariff costs in 2025"", ""d investors the company had considered raising its earnings forecast for 2025, but""]"
2025-04-16,0.92,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott Labs Clocks Q1 Profit Beat, CEO Says Diversification And Exec"", ""BT) on Wednesday reported first-quarter sales of $10.36 billion, up 7.2% year over ye""]"
2025-04-16,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Compared to Estimates, Abbott (ABT) Q1 Earnings: A Look at Key Metrics""]"
2025-04-16,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""ed for another wave of geopolitical and earnings headlines. S&P 500 futures were down 0.""]"
2025-04-16,0.75,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""0-Day Line, Shrugging Off Covid Test Malaise"", ""ed first-quarter report thanks to light sales of its Covid tests.""]"
2025-04-16,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""Abbott (ABT) Q1 Earnings Beat Estimates"", ""Abbott (ABT) delivered earnings and revenue surprises of 1.87% and 0.56""]"
2025-04-16,0.86,Directly Related,"Article contains company-specific, near-term catalyst (earnings/regulatory/transaction) likely to move abbott next week.","[""boratories Stock Rises as First-Quarter Earnings Surpass Expectations"", ""Abbott Labs posts first-quarter sales that missed analysts’ estimates but ros""]"
