date,directional_score,category,rationale,evidence_spans
2024-12-17,1,Bullish,Positive keyword(s) detected.,"[""Chipmaker Rambus Stock Scores IBD Rating Upgrade""]"
2024-12-17,0,Neutral,No clear short-term directional signal for this article.,"[""Broadcom’s ‘Nvidia Moment’ Has Arrived. Now It Needs to Deliver"", ""(Bloomberg) -- Broadcom Inc.’s massive rally after last week’s earnings report is reminiscent of when Nvidia Corp. shares first started to take off back in 2023. The chipmaker now needs to prove it...""]"
2024-12-17,-1,Bearish,Negative keyword(s) detected.,"[""Nvidia Stock Drops Again. Why Shares Are Falling Further Into Correction.""]"
2024-12-17,1,Bullish,Positive keyword(s) detected.,"[""Broadcom Shares Surge as It Adds More Custom AI Chip Customers. Can the Momentum in the Stock Continue?"", ""Broadcom (NASDAQ: AVGO) shares were skyrocketing higher after the company reported record revenue in its fiscal fourth quarter, ended Nov. 3, and said it was developing custom artificial intelligen...""]"
2024-12-17,0,Neutral,No clear short-term directional signal for this article.,"[""5 Things to Know Before the Stock Market Opens"", ""News of the day for Dec. 17, 2024""]"
2024-12-17,1,Bullish,Positive keyword(s) detected.,"[""Broadcom (NASDAQ:AVGO) stock performs better than its underlying earnings growth over last five years"", ""We think all investors should try to buy and hold high quality multi-year winners. And weve seen some truly amazing...""]"
2024-12-17,0,Neutral,No clear short-term directional signal for this article.,"[""Broadcoms 11.2% Rally Builds on AI Demand and Strong Earnings Momentum"", ""Broadcom rises 11.2%, continuing momentum on strong AI-driven revenue, solid earnings, and Goldmans $240 target""]"
2024-12-17,0,Neutral,No clear short-term directional signal for this article.,"[""Palantir’s high valuation paints a stark picture of the S&P 500’s priciest picks"", ""You have probably seen warnings that after two years of double-digit gains for the S 500, stocks are getting pricey. Then again, you find warnings that the sky is about to fall down every day in th...""]"
2024-12-17,1,Bullish,Positive keyword(s) detected.,"[""Meet the 2 Newest Members of the $1 Trillion Club: Heres Which One Is Wall Streets Favorite"", ""On, Donder and Blitzen! Instead, jolly old Saint Nick would be calling, Now, Apple!  Apple just introduced its Apple Intelligence generative AI capabilities.  Microsoft partnered with OpenAI and ha...""]"
2024-12-17,0,Neutral,No clear short-term directional signal for this article.,"[""Broadcom’s AI Success Won’t All Come at Nvidia’s Expense"", ""There’s a new trillion-dollar AI chip maker in town, but the old one is still going to do just fine.""]"
2024-12-17,0,Neutral,Low-signal/price-move keyword(s) detected.,"[""Broadcoms Nvidia Moment Arrives on AI Earnings Call"", ""-- Broadcom shares have soared 38% in the two trading days since it reported results in a rally driven by Broadcoms prediction that the addressable market for AI components it designs for data...""]"
2024-12-17,0,Neutral,No clear short-term directional signal for this article.,"[""The Zacks Analyst Blog Highlights Direxion Daily TSLA Bull 2X Shares, Direxion Daily GOOGL Bull 2X Shares, Direxion Daily AVGO Bull 2X Shares and Direxion Daily Consumer Discretionary Bull 3X Shares"", ""Direxion Daily TSLA Bull 2X Shares, Direxion Daily GOOGL Bull 2X Shares, Direxion Daily AVGO Bull 2X Shares and Direxion Daily Consumer Discretionary Bull 3X Shares are included in this Analyst Blog.""]"
2024-12-17,0,Neutral,No clear short-term directional signal for this article.,"[""Nvidia: Dont Buy The Dip As Broadcom Knocks At The Gates"", ""Nvidia Corporations stock has dipped to $134.25 despite record highs post-Q3 results. Click here to read my latest analysis of NVDA stock.""]"
2024-12-17,1,Bullish,Positive keyword(s) detected.,"[""Broadcom: Profiting From The AI Trend, But Overvalued"", ""Broadcoms economic moat is debatable, but it benefits from AI and Industry 4.0 megatrends. See why I think AVGO stock is too expensive to be a good investment.""]"
2024-12-17,1,Bullish,Positive keyword(s) detected.,"[""Trending tickers: Tesla, Nvidia, Broadcom, Carlsberg and Bunzl"", ""The latest investor updates on stocks that are trending on Tuesday.""]"
2024-12-17,0,Neutral,No clear short-term directional signal for this article.,"[""VMware And Custom AI Chips: Broadcoms Recipe For Explosive Growth"", ""Broadcoms Q4 FY2024 earnings report shows strong revenue growth, driven by custom AI chip demand, pushing its market cap past $1 trillion. Read more here.""]"
2024-12-18,1,Bullish,Positive keyword(s) detected.,"[""My Dividend Stock Portfolio: New November Dividend Record - 97 Holdings With 18 Buys"", ""Financial writer achieves record dividend income in November through investments in BDCs, inching closer to $10,000 annual goal.""]"
2024-12-18,1,Bullish,Positive keyword(s) detected.,"[""Broadcom and Marvell are a growing threat to Nvidia as AI-chip needs evolve""]"
2024-12-18,0,Neutral,No clear short-term directional signal for this article.,"[""Is Broadcom a Better Stock to Buy Than NVIDIA?"", ""Broadcom stock has been on a run for the last two years, can it compete with NVIDIA?""]"
2024-12-18,0,Neutral,No clear short-term directional signal for this article.,"[""Alger Growth & Income Fund Q3 2024 Commentary"", ""Class A shares of the Alger Growth & Income Fund underperformed the S&P 500 Index
during the third quarter of 2024. Click here to read the full commentary.""]"
2024-12-18,0,Neutral,Low-signal/price-move keyword(s) detected.,"[""These Stocks Moved the Most Today: Nvidia, Tesla, Broadcom, Pfizer, EVgo, Teva, SolarEdge, Amentum, and More""]"
2024-12-18,0,Neutral,No clear short-term directional signal for this article.,"[""Why Broadcom Stock Is Slipping Today"", ""After a two-session surge driven by the emergence of the chipmakers artificial intelligence (AI) business in the fiscal fourth-quarter earnings report it delivered on Thursday, Broadcom (NASDAQ: AV...""]"
2024-12-18,-1,Bearish,Negative keyword(s) detected.,"[""Top Stock Reports for Tesla, Broadcom & Bank of America"", ""Todays Research Daily features new research reports on 16 major stocks, including Tesla, Inc. (TSLA), Broadcom Inc. (AVGO) and Bank of America Corporation (BAC), as well as a micro-cap stock Flanig...""]"
2024-12-18,-1,Bearish,Negative keyword(s) detected.,"[""Nvidia stock slumps into a correction and Broadcom sinks despite its Nvidia moment"", ""Nvidia (NVDA) stock is in correction territory, and rival chipmaker Broadcom’s (AVGO) late-year boost took a hit Tuesday morning.""]"
2024-12-18,0,Neutral,No clear short-term directional signal for this article.,"[""History Says the Nasdaq May Soar in 2025: 1 Stock-Split AI Stock to Buy Ahead of the New Year"", ""The Nasdaq Composite (NASDAQINDEX: ^IXIC) has advanced 34% year to date, and history says that momentum may carry into 2025.  Since its inception in 1971, the Nasdaq has returned at least 20% in 20...""]"
2024-12-18,0,Neutral,Low-signal/price-move keyword(s) detected.,"[""Nvidia’s stock may have lost its luster, but the rest of tech can still shine""]"
2024-12-18,0,Neutral,No clear short-term directional signal for this article.,"[""Prediction: This Will Be Wall Streets Next Trillion-Dollar Stock"", ""Artificial intelligence (AI)-networking solutions provider Broadcom became Wall Streets newest trillion-dollar stock last week -- and theres a logical company that can follow in its footsteps.""]"
2024-12-18,1,Bullish,Positive keyword(s) detected.,"[""Broadcom Stock Has Surged. Can It Shake Up the Mag 7?"", ""There was nothing subtle about  Broadcom  entry into the trillion-dollar club.  The chip maker smashed its way in following its earnings last week.  The criteria to officially join the unofficial M...""]"
2024-12-18,0,Neutral,No clear short-term directional signal for this article.,"[""Broadcom Joins the $1 Trillion Club: Is This Growth Stock a Buy Before the End of the Year?"", ""The tech giants market cap just rose by more than $200 billion in a single day.""]"
2024-12-18,-1,Bearish,Negative keyword(s) detected.,"[""The Zacks Analyst Blog Highlights Tesla, Broadcom, Bank of America and Flanigans"", ""Tesla, Broadcom, Bank of America and Flanigans are included in this Analyst Blog.""]"
2024-12-18,0,Neutral,No clear short-term directional signal for this article.,"[""FTEC: Technology Dashboard For December"", ""All tech subsectors are significantly overvalued based on their historical averages, with the semiconductor industry as the least compelling. Click for more.""]"
2024-12-18,1,Bullish,Positive keyword(s) detected.,"[""Analyst Remains Upbeat on Nvidia (NVDA) Stock Despite Recent Pullback"", ""Although Nvidia (NVDA) stock had fallen more than 10% from its all-time high as of yesterday, entering correction territory, KeyBanc analyst John Vinh remains bullish on the chip maker’s outlook. V...""]"
2024-12-18,1,Bullish,Positive keyword(s) detected.,"[""Nvidia Stock Rises After Slump. Don’t Call It a Comeback Yet."", ""The chip makers shares have tumbled 12% since early November as a number of factors have sparked concerns among investors.""]"
2024-12-18,0,Neutral,No clear short-term directional signal for this article.,"[""This AI IPO May Look Odd, But Theres Beauty In Its Breakout"", ""Fueled by AI, Oddity Tech earns a spot on the IBD Breakout Stocks Index alongside Broadcom, Salesforce and ServiceNow.""]"
2024-12-18,0,Neutral,No clear short-term directional signal for this article.,"[""Top analyst revisits Nvidia stock price target after correction slump"", ""Nvidia shares are now trading at the lowest levels since early October.""]"
2024-12-18,0,Neutral,No clear short-term directional signal for this article.,"[""BATMMAAN begins: These may be the dominant stocks for next year."", ""A new acronym has been making the rounds since another potential tech kingmaker — Broadcom — began closing in on the $1 trillion market cap club last week.""]"
2024-12-18,0,Neutral,No clear short-term directional signal for this article.,"[""Nvidias Blackwell chip could push the company into a new stratosphere as the AI revolution continues"", ""Nvidias Blackwell chip has taken the world by storm. For that reason, Yahoo Finance has selected Blackwell as its 2024 Product of the Year.""]"
2024-12-18,0,Neutral,Low-signal/price-move keyword(s) detected.,"[""Nvidia’s stock claws back as this analyst tries to quell a big fear""]"
2024-12-18,-1,Bearish,Negative keyword(s) detected.,"[""Nvidia Stock Looks Dead in the Water. How It Comes Back to Life."", ""Key technical levels are starting to break. The stock has dropped below short-term moving averages, a sign that gravity is starting to kick in.""]"
2024-12-19,1,Bullish,Positive keyword(s) detected.,"[""The trade controls US could enact while navigating China chip war"", ""United States-China semiconductor tensions are escalating as the US considers banning Chinese-made routers present in millions of American homes. Rhodium Group director Reva Goujon joins Market Dom...""]"
2024-12-19,0,Neutral,No clear short-term directional signal for this article.,"[""Nvidia stock pops 3% after slumping into correction territory"", ""Nvidia (NVDA) stock climbed during Wednesday morning trading after slumping into correction territory earlier in the week.""]"
2024-12-19,0,Neutral,No clear short-term directional signal for this article.,"[""Nvidia Leads U.S. Semiconductor Stocks in 2024 AI-Driven Growth"", ""As the year comes to a close, the semiconductor space is on a high.""]"
2024-12-19,1,Bullish,Positive keyword(s) detected.,"[""Analyst unveils top tech stocks to buy for 2025"", ""An investment firms analysts compile a list of their top tech recommendations for the coming year.""]"
2024-12-19,1,Bullish,Positive keyword(s) detected.,"[""Nvidia stock rebounds amid bullish analyst outlooks, then falters after Fed decision"", ""Nvidia stock rose as Wall Street analysts reiterated their Buy ratings despite concerns about rising competition and the possibility that AI chip demand could wane.""]"
2024-12-19,0,Neutral,No clear short-term directional signal for this article.,"[""This AI IPO May Look Odd, But Its Beauty Still Shines Through""]"
2024-12-19,1,Bullish,Positive keyword(s) detected.,"[""Goldman Sachs Upgrades Broadcom (AVGO) Price Target, Citing Key Role in AI Systems"", ""We recently published a list of 10 AI Stocks Taking Wall Street by Storm. In this article, we are going to take a look at where Broadcom Inc. (NASDAQ:AVGO) stands against other AI stocks taking Wal...""]"
2024-12-19,1,Bullish,Positive keyword(s) detected.,"[""BATMMAAN!"", ""The stock market evolves with trends and buzzwords. First there were the GAFAMs, then investors referred to the tech giants as the Magnificent 7. But a wind of renewal is blowing through Wall Stree...""]"
2024-12-19,1,Bullish,Positive keyword(s) detected.,"[""Nvidia vs. Broadcom? The Battle for AI King Won’t Be Close."", ""Nvidia stock has fallen in recent days as investors get more excited about Broadcom. Why Nvidia still holds the upper hand in AI chips.""]"
2024-12-19,0,Neutral,No clear short-term directional signal for this article.,"[""Will Broadcom Stock Have Its Nvidia Moment in 2025?"", ""Some on Wall Street see artificial intelligence-driven demand poised to push sales of Broadcoms chips to fresh highs, powering its stock higher in 2025. But others are more cautious—in the near ter...""]"
2024-12-19,0,Neutral,No clear short-term directional signal for this article.,"[""Riding The AI Wave: Why Broadcom Deserves A Spot In Your Portfolio"", ""Broadcoms stock surges in 2024 on VMware acquisition synergies and AI revenue growth, solid earnings report backs buy recommendation. Read more here.""]"
2024-12-19,1,Bullish,Positive keyword(s) detected.,"[""Nvidia vs. Broadcom: Which Is the Better AI Chip Stock to Own in 2025?"", ""When it came to artificial intelligence (AI) infrastructure in 2024, Nvidia (NASDAQ: NVDA) reigned supreme.  Both stocks have had strong runs in 2024, with Nvidias stock up over 170% year to date a...""]"
2024-12-19,1,Bullish,Positive keyword(s) detected.,"[""The BATMMAAN tech stocks this strategist has his eye on"", ""Step aside Magnificent Seven, the BATMMAAN is here! No, not everyones favorite dark and brooding caped crusader, but the latest rebranding of the top tech stock leaders and outperformers, now inclu...""]"
2024-12-19,0,Neutral,No clear short-term directional signal for this article.,"[""Mauritius Transfer Pricing Case: A New Challenge For Multinationals"", ""In recent years, transfer pricing has become a critical issue for multinational corporations , especially those involved in the commercialisation of intellectual property . The recent case of Avago...""]"
2024-12-19,0,Neutral,Low-signal/price-move keyword(s) detected.,"[""A Market ‘Correction’ Is Long Overdue. How Much Further Stocks Could Fall.""]"
2024-12-19,0,Neutral,No clear short-term directional signal for this article.,"[""1 Wall Street Analyst Thinks Broadcom Is Going to $260. Is It a Buy Now?"", ""Shares of Broadcom (NASDAQ: AVGO) are suddenly soaring.  The diversified semiconductor company impressed the market with its fiscal 2024 fourth-quarter earnings report last week, in particular its ...""]"
2024-12-19,0,Neutral,No clear short-term directional signal for this article.,"[""Billionaire Stanley Druckenmiller Sold 95% of Duquesnes Stake in Palantir and Is Piling Into This Trillion-Dollar Artificial Intelligence (AI) Stock Instead"", ""Duquesne Family Offices Druckenmiller is swapping one high-powered AI stock for another.""]"
2024-12-20,1,Bullish,Positive keyword(s) detected.,"[""Is Broadcom Inc. (AVGO) the Best Growth Stock to Invest in Now?"", ""We recently published a list of the 10 Best Growth Stocks To Invest In Now. In this article, we are going to take a look at where Broadcom Inc. (NASDAQ:AVGO) stands against other best growth stocks...""]"
2024-12-20,0,Neutral,Low-signal/price-move keyword(s) detected.,"[""Nasdaq set to lead a stock rout on Friday""]"
2024-12-20,-1,Bearish,Negative keyword(s) detected.,"[""Why This AI Company Could Be the Best Stock-Split Buy Heading Into 2025"", ""Did you miss Nvidias remarkable AI-propelled run-up? This company could be next in line.""]"
2024-12-20,1,Bullish,Positive keyword(s) detected.,"[""Better Semiconductor Stock: AMD vs. Broadcom"", ""Semiconductor stocks are a great area to invest in.  The industry had a strong 2024 with global sales up 19% year over year and more growth expected in 2025.  The World Semiconductor Trade Statisti...""]"
2024-12-20,-1,Bearish,Negative keyword(s) detected.,"[""Nvidia Stock Drops. 3 Things Driving the Santa Slump.""]"
2024-12-20,1,Bullish,Positive keyword(s) detected.,"[""What The AI Accelerator Industry Will Become, And Who Wins, If Anyone"", ""AI accelerators saw significant advancements begin in 2012, paving the way for the hyper-growth phase starting in 2022. Click for more on AI accelerators.""]"
2024-12-20,1,Bullish,Positive keyword(s) detected.,"[""AMD: Dont Be Fooled By The Naysayers"", ""Advanced Micro Devices stock has struggled to regain momentum as investors are increasingly concerned about its AI growth inflection. Learn more on AMD stock here.""]"
2024-12-20,1,Bullish,Positive keyword(s) detected.,"[""Stagflation Ahead?"", ""Fed upgraded inflation expectations, and reduced the number of projected cuts in 2025. This brings up the worst-case scenario fear for the market, stagflation.""]"
2024-12-20,0,Neutral,No clear short-term directional signal for this article.,"[""Here’s How Micron’s (MU) Weakness Could Boost Nvidia (NVDA) And Broadcom (AVGO)"", ""Micron’s earnings report this week has again raised questions about the usefulness of the AI spending we are seeing from many tech companies. MU has cautioned about low demand for its memory chips,...""]"
2024-12-20,-1,Bearish,Negative keyword(s) detected.,"[""How innovation died at Intel as it faces an uncertain future as Americas only leading-edge chip manufacturer"", ""Amid struggles to turn itself around, exclusive interviews with Intel executives and industry analysts reveal missed opportunities, poor decision-making, and an unexpected AI boom that led to the c...""]"
2024-12-20,0,Neutral,No clear short-term directional signal for this article.,"[""Morgan Stanley Ups Targets for Broadcom, Astera Labs, and Marvell Amid AI Growth Surge"", ""AI strength drives Morgan Stanleys optimism for semiconductor leaders Broadcom, Astera Labs, and Marvell.""]"
2024-12-20,0,Neutral,No clear short-term directional signal for this article.,"[""The Next Nvidia: Will Sky-High Expectations Impact Broadcom (AVGO) Stock in the Future?"", ""We recently published a list of Wall Street Analysts Can’t Stop Talking About These 10 AI Stocks. In this article, we are going to take a look at where Broadcom Inc (NASDAQ:AVGO) stands against oth...""]"
2024-12-21,1,Bullish,Positive keyword(s) detected.,"[""Broadcom: Custom Compute Chips Remain Growth Tailwinds - Buy The Upcoming Correction"", ""AVGOs strong growth potential fueled by hyperscaler demand for custom ASICs makes it a compelling buy for high-growth investors, despite potential...""]"
2024-12-21,0,Neutral,No clear short-term directional signal for this article.,"[""Don’t Be Fooled: Broadcom (AVGO) Isn’t Nvidia’s (NVDA) Real Competitor"", ""Wall Street is talking up Broadcom as an Nvidia disruptor and one of the reasons for this is the diverging stock performance of these two stocks since the political temperature cooled down in the U...""]"
2024-12-21,1,Bullish,Positive keyword(s) detected.,"[""Buy this AI chip stock for 2025, Jefferies told its clients"", ""Investing.com -- Jefferies named Broadcom Inc (NASDAQ:AVGO) as its top pick for 2025, given company’s strong position in the rapidly growing AI chip market, driven by demand for custom-designed chi...""]"
2024-12-21,0,Neutral,No clear short-term directional signal for this article.,"[""3 Chip Stocks to Buy for 2025, According to Morgan Stanley"", ""STOCKSTOWATCHTODAY BLOG  Robust demand for artificial intelligence semiconductors will boost the fortunes of three stocks the most, according to Morgan Stanley. On Friday, analyst Joseph Moore said...""]"
2024-12-21,0,Neutral,No clear short-term directional signal for this article.,"[""Broadcom : Annual Report for Fiscal Year Ending November 3, 2024 (Form 10-K)"", ""avgo-20241103 Table of Contents UNITED STATES SECURITIES AND EXCHANGE...""]"
2024-12-21,0,Neutral,No clear short-term directional signal for this article.,"[""Top Tech Stocks for 2025: J.P. Morgan Spotlights Growth in AI, Cybersecurity, and Infrastructure"", ""J.P. Morgan unveils tech sectors top stocks for 2025, driven by AI, innovation, and rising demand""]"
2024-12-21,0,Neutral,No clear short-term directional signal for this article.,"[""Outlook on Semiconductors Remains Attractive With AI Being Key Driver, Morgan Stanley Says"", ""The outlook on the semiconductor industry remains attractive as artificial intelligence continues to""]"
2024-12-21,0,Neutral,No clear short-term directional signal for this article.,"[""Broadcom Leads J.P. Morgans Top Technology Stocks for 2025"", ""J.P. Morgan analysts highlighted technology stocks poised for growth in 2025.""]"
2024-12-21,1,Bullish,Positive keyword(s) detected.,"[""Broadcom’s (AVGO) AI Surge: Why Cramer Thinks It’s Just Getting Started"", ""We recently compiled a list of the 7 Stocks that Jim Cramer Recently Discussed. In this article, we are going to take a look at where Broadcom Inc.’s (NASDAQ:AVGO) stands against the other stocks t...""]"
2024-12-21,1,Bullish,Positive keyword(s) detected.,"[""Nvidia, AI Chip Stocks Get Lift From Bullish Morgan Stanley Report"", ""Investment bank Morgan Stanley on Friday issued a bullish report on artificial intelligence chipmakers, calling Nvidia stock a top pick for 2025.""]"
2024-12-21,1,Bullish,Positive keyword(s) detected.,"[""Missed Out on Nvidia: 1 No-Brainer Artificial Intelligence (AI) Stock to Buy Before It Crushes the Market in 2025, and Beyond"", ""Nvidia (NASDAQ: NVDA) is the top player in the market for data center graphics processing units (GPUs) that are being deployed in data centers for artificial intelligence (AI) training and inferenc...""]"
2024-12-21,1,Bullish,Positive keyword(s) detected.,"[""Applied Materials: Buy And Hold This Stock For A Long Time"", ""Applied Materials stock has maintained a break-even return despite weak consumer demand, making it a promising long-term investment. See more on AMAT here.""]"
2024-12-21,0,Neutral,Low-signal/price-move keyword(s) detected.,"[""Why Broadcom’s stock is this analyst’s top chip pick for 2025, with 37% upside""]"
2024-12-21,1,Bullish,Positive keyword(s) detected.,"[""If I Had To Invest $100,000 In A Dividend Growth Portfolio Right Now, Heres What I Would Buy"", ""The methodology uses earnings yield, dividend yield, and 5-year dividend CAGR to score and rank 55 stocks across all 11 sectors.""]"
2024-12-21,0,Neutral,No clear short-term directional signal for this article.,"[""Our Top 10 Dividend Growth Stocks - December 2024"", ""We use our proprietary models to rate quantitatively and qualitatively and select the top ten names from an initial list of nearly 400 dividend stocks.""]"
2024-12-21,-1,Bearish,Negative keyword(s) detected.,"[""Could This Artificial Intelligence (AI) Stock Be the Next Nvidia?"", ""Broadcoms (NASDAQ: AVGO) shares surged by nearly 25% after the company posted an impressive financial performance for the fourth quarter of fiscal 2024 (ended Nov. 3).  This leading custom chip des...""]"
2024-12-21,1,Bullish,Positive keyword(s) detected.,"[""Investors Looking To Durable Goods, New-Home Sales Data As Earnings Season Winds Down"", ""Investors will be looking to durable goods, new-home sales data and earnings season winds down.""]"
2024-12-21,0,Neutral,No clear short-term directional signal for this article.,"[""Heres Why Broadcom (NASDAQ:AVGO) Can Manage Its Debt Responsibly"", ""Warren Buffett famously said, Volatility is far from synonymous with risk. When we think about how risky a company...""]"
2024-12-21,1,Bullish,Positive keyword(s) detected.,"[""Morgan Stanley says strong demand for Blackwell to ‘prevail’ over Nvidia worries"", ""Morgan Stanley says the firm has “tended to be most enthusiastic” on Nvidia (NVDA) when “near-term data points appear mixed, but underlying dynamics are very strong,” which the firm thinks is a poi...""]"
2024-12-21,1,Bullish,Positive keyword(s) detected.,"[""Why Investors Were Sweet on Stock-Split Stock Broadcom Today"", ""Broadcom (NASDAQ: AVGO) is not only the best play on the artificial intelligence (AI) revolution, its the best stock investment of all for 2025.  On news of it granting Broadcom its top pick for 20...""]"
2024-12-22,1,Bullish,Positive keyword(s) detected.,"[""2 Artificial Intelligence (AI) Stocks That Have Roughly Doubled or More in 2024 and Could Soar Even Higher in 2025, According to Wall Street"", ""Broadcoms (NASDAQ: AVGO) share price has nearly doubled year to date.  Actually, the stock had more than doubled for the year until a few days ago, when the Feds hesitancy to forecast as many rate ...""]"
2024-12-22,0,Neutral,No clear short-term directional signal for this article.,"[""Broadcom Is Up Over 25% in the Last Month. Time to Sell?"", ""Broadcom (NASDAQ: AVGO) may have caught many of its bulls by surprise amid its recent surge of 25% after a 40% increase and a significant pullback.  Additionally, acquisitions have proved fortuitou...""]"
2024-12-22,0,Neutral,No clear short-term directional signal for this article.,"[""3 Stocks That Could Join the Trillion-Dollar Market Cap Club Next Year"", ""Berkshire Hathaway was briefly a member of the group, but its market cap has dipped slightly below the threshold this month.  Thanks to the artificial intelligence (AI) boom, a resilient U.S. econo...""]"
2024-12-22,0,Neutral,No clear short-term directional signal for this article.,"[""Hartford Core Equity Fund Q3 2024 Commentary"", ""US equities rose for the fourth consecutive quarter to register a robust year-to-date gain. Read more here.""]"
2024-12-22,1,Bullish,Positive keyword(s) detected.,"[""Down 15%, Is Nvidia Stock a Buy Now?"", ""Theres no question that Nvidia (NASDAQ: NVDA) has been the leader of the artificial intelligence (AI) revolution thus far.  Nvidias strength was on display in its latest earnings report as the comp...""]"
2024-12-22,0,Neutral,No clear short-term directional signal for this article.,"[""Goldman Sachs Reiterates Buy on Broadcom (AVGO) with $240 Target, Citing AI Growth"", ""We recently published a list of 10 Buzzing AI Stocks on Latest News and Ratings. In this article, we are going to take a look at where Broadcom Inc. (NASDAQ:AVGO) stands against other buzzing AI st...""]"
2024-12-22,1,Bullish,Positive keyword(s) detected.,"[""Better Artificial Intelligence (AI) Stock: Broadcom vs. Marvell Technology"", ""Semiconductor stocks Broadcom (NASDAQ: AVGO) and Marvell Technology (NASDAQ: MRVL) have delivered outstanding gains in 2024, with shares of both companies more than doubling as of this writing than...""]"
2024-12-22,-1,Bearish,Negative keyword(s) detected.,"[""Wall Street Brunch: Will Santa Deliver?"", ""The holiday-shortened week will market the start of seasonal stock gains. Costs soaring on ChatGPT improvement project. How much did the 12 Days of Christmas cost in 24?""]"
2024-12-23,0,Neutral,No clear short-term directional signal for this article.,"[""Market Pulls Back On The Fed, Heading Down Or Just A Shakeout?"", ""Learn how to navigate volatile markets with strategic trimming and trailing stops to manage risk and lock in profits.""]"
2024-12-23,0,Neutral,No clear short-term directional signal for this article.,"[""Hartford Growth Opportunities Fund Q3 2024 Commentary"", ""The Hartford Growth Opportunities Fund (I Share) underperformed the Russell 3000 Growth Index during the quarter, however delivered overall positive returns. Read more here.""]"
2024-12-23,0,Neutral,No clear short-term directional signal for this article.,"[""Tracking Philippe Laffonts Coatue Management Portfolio - Q3 2024 Update"", ""Coatue Managements 13F portfolio increased from $25.69B to $26.92B. Click here for a detailed analysis.""]"
2024-12-23,0,Neutral,Low-signal/price-move keyword(s) detected.,"[""Nvidia Stock Is Rising. What’s Helping the AI Chip Maker.""]"
2024-12-23,0,Neutral,No clear short-term directional signal for this article.,"[""2 Stock-Split Stocks Billionaires Are Piling Into for 2025"", ""Two of Wall Streets hottest artificial intelligence (AI) stocks are on the buy list for some of Wall Streets top money managers.""]"
2024-12-23,0,Neutral,No clear short-term directional signal for this article.,"[""Better AI Stock: Broadcom vs. Nvidia"", ""There are a lot of companies in the artificial intelligence (AI) space that are increasing their sales and earnings rapidly and providing a lot of value to their shareholders.  Two that are achievi...""]"
2024-12-23,0,Neutral,No clear short-term directional signal for this article.,"[""Top analyst revisits Broadcom stock price target amid December surge"", ""Broadcom shares have added around $250 billion in value over the month of December.""]"
2024-12-23,1,Bullish,Positive keyword(s) detected.,"[""1 Unstoppable Vanguard ETF to Buy With $630 During the S&P 500 Sell-Off"", ""The S&P 500 (SNPINDEX: ^GSPC) is up 24% this year, which is more than double its average annual return going back to when it was established in 1957.  Investors are digesting a new forecast from th...""]"
2024-12-23,0,Neutral,Low-signal/price-move keyword(s) detected.,"[""Dow trims loss, while chip stocks buoy S&P 500""]"
2024-12-23,0,Neutral,Low-signal/price-move keyword(s) detected.,"[""Broadcom, AMD and other chip stocks are leading the S&P 500 higher""]"
2024-12-23,0,Neutral,No clear short-term directional signal for this article.,"[""Nvidia stock is in a soul-searching moment"", ""Nvidias stock might be cooling, but is it something to worry about?""]"
2024-12-23,1,Bullish,Positive keyword(s) detected.,"[""Broadcom Stock Price Target Raised to $270: AI Growth Fuels Bullish Outlook"", ""AI Boom Powers Broadcom: UBS Ups Price Target by $50""]"
2024-12-23,0,Neutral,No clear short-term directional signal for this article.,"[""Why Broadcom Inc. (AVGO) International Revenue Trends Deserve Your Attention"", ""Evaluate Broadcom Inc.s (AVGO) reliance on international revenue to better understand the companys financial stability, growth prospects and potential stock price performance.""]"
2024-12-23,1,Bullish,Positive keyword(s) detected.,"[""AI Boom: Broadcom Targets Nvidias Crown with Surging Revenue and Big Tech Partnerships"", ""Blue Whale Growth Funds Stephen Yiu highlights Broadcoms AI-driven potential amid Big Techs chip diversification""]"
2024-12-23,0,Neutral,No clear short-term directional signal for this article.,"[""TSMC: Market Outperformance Expected, Driven By N2 Advancements And Strong ASIC Demand"", ""Discover why TSMC is set for impressive revenue growth in 2025, fueled by AI demand, new chip technology, and increased market share. Click here to read more.""]"
2024-12-23,1,Bullish,Positive keyword(s) detected.,"[""Marvell: To Join The Big Boys Club - Reiterating Buy"", ""Marvell Technologies is poised for growth in the AI market with custom ASICs and expanded partnership with Amazon AWS, presenting a buying opportunity. Read more here.""]"
2024-12-24,1,Bullish,Positive keyword(s) detected.,"[""This Is Not Broadcoms Nvidia Moment Yet"", ""Broadcom Inc.s stock surged 35% despite a mediocre Q4, as management offered investors a picturesque addressable market forecast for 2027. Read why AVGO is a Hold.""]"
2024-12-24,0,Neutral,No clear short-term directional signal for this article.,"[""Why Broadcom (AVGO) Stock Is Up Today"", ""Shares of fabless chip and software maker Broadcom (NASDAQ:AVGO) jumped 5.3% in the afternoon session after UBS analyst Timothy Arcuri raised his price target by $50 to $270 in a research note. The...""]"
2024-12-24,1,Bullish,Positive keyword(s) detected.,"[""Why Broadcom Was Rallying Again Today"", ""Shares of Broadcom (NASDAQ: AVGO) rallied 5.3% on Monday, as of 1:18 p.m. ET.  Broadcom received a bullish note and price target upgrade from a Wall Street sell-side analyst today, building upon th...""]"
2024-12-24,0,Neutral,No clear short-term directional signal for this article.,"[""Top Stock Movers Now: Broadcom, AMD, ResMed, and More"", ""Major U.S. indexes were mixed at midday Monday to start the holiday-shortened trading week.""]"
